,/'DataLog'/'Speed',/'DataLog'/'FrontBPS',/'DataLog'/'RearBPS',/'DataLog'/'Active_Regen_Flag ',/'DataLog'/'RegenStatus',/'DataLog'/'Regen_Flag',/'DataLog'/'Regen_Limit',/'DataLog'/'Rear_Bps_Value',/'DataLog'/'Front_BPS_Value',/'DataLog'/'Throttle',/'DataLog'/'Torque_Act',/'DataLog'/'Kalman_Filter_SOC',/'DataLog'/'STA_BrakeStatus ',/'DataLog'/'Vehicle_Speed',/'DataLog'/'Throttle(%)'
66.3,4376.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,64.0
66.31,4361.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,61.0
66.32000000000001,4330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,92.0,1.0,3.0,62.0
66.33,4284.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,64.0
66.34,4254.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,64.0
66.35,4223.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,64.0
66.36,4208.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,64.0
66.37,4164.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,64.0
66.38,4133.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,62.0
66.39,4103.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,60.0
66.4,4074.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,64.0
66.41,4030.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,63.0
66.42,4015.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,65.0
66.43,3986.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,69.0
66.44,3956.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,69.0
66.45,3927.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,92.0,1.0,3.0,69.0
66.46000000000001,3885.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,92.0,1.0,3.0,70.0
66.47,3869.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,72.0
66.48,3842.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,72.0
66.49,3798.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,72.0
66.5,3784.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,72.0
66.51,3756.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,70.0
66.52,3741.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,92.0,1.0,3.0,72.0
66.53,3714.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,72.0
66.54,3671.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,73.0
66.55,3643.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,74.0
66.56,3630.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,72.0
66.57000000000001,3602.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,92.0,1.0,3.0,74.0
66.58,3561.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,78.0
66.59,3533.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,78.0
66.6,3520.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,80.0
66.61,3494.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,80.0
66.62,3452.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,74.0
66.63,3426.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,70.0
66.64,3412.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,71.0
66.65,3386.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,92.0,1.0,3.0,71.0
66.66,3345.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,71.0
66.67,3319.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,94.0
66.68,3293.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,84.0
66.69,3267.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,92.0
66.7,3227.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,92.0,1.0,3.0,94.0
66.71000000000001,3214.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,95.0
66.72,3188.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,95.0
66.73,3162.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,92.0,1.0,3.0,96.0
66.74,3137.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,97.0
66.75,3111.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,92.0,1.0,3.0,97.0
66.76,3086.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,92.0,1.0,3.0,97.0
66.77,3073.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,92.0,1.0,3.0,99.0
66.78,3035.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,99.0
66.79,3010.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,100.0
66.8,2985.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,100.0
66.81,2948.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,100.0
66.82000000000001,2923.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,100.0
66.83,2899.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,100.0
66.84,2899.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,100.0
66.85,2861.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,92.0,1.0,3.0,100.0
66.86,2837.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,96.0
66.87,2814.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,92.0,1.0,3.0,94.0
66.88,2789.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,93.0
66.89,2753.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,92.0,1.0,3.0,93.0
66.9,2741.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,92.0,1.0,3.0,93.0
66.91,2717.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,92.0
66.92,2705.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,92.0,1.0,3.0,92.0
66.93,2682.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,91.0
66.94,2646.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,91.0
66.95,2622.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,88.0
66.96000000000001,2600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,88.0
66.97,2565.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,87.0
66.98,2553.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,100.0
66.99,2531.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,100.0
67.0,2507.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,100.0
67.01,2473.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,100.0
67.02,2450.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,92.0,1.0,3.0,100.0
67.03,2427.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,100.0
67.04,2416.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,100.0
67.05,2405.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,100.0
67.06,2361.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,100.0
67.07000000000001,2349.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,100.0
67.08,2327.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,100.0
67.09,2315.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,100.0
67.1,2283.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,100.0
67.11,2261.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,100.0
67.12,2239.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,100.0
67.13,2206.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,100.0
67.14,2186.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,100.0
67.15,2174.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,100.0
67.16,2142.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,100.0
67.17,2131.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,100.0
67.18,2111.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,100.0
67.19,2089.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,73.0,0.0,92.0,1.0,3.0,100.0
67.2,2067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,92.0,1.0,3.0,100.0
67.21000000000001,2047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,92.0,1.0,3.0,100.0
67.22,2037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,92.0,1.0,3.0,100.0
67.23,2008.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,38.0
67.24,1992.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,92.0,1.0,3.0,100.0
67.25,1966.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,92.0,1.0,3.0,100.0
67.26,1947.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,92.0,1.0,3.0,100.0
67.27,1938.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,92.0,1.0,3.0,100.0
67.28,1921.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,92.0,1.0,3.0,100.0
67.29,1907.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,92.0,1.0,3.0,100.0
67.3,1896.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,92.0,1.0,3.0,100.0
67.31,1903.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,3.0,92.0,1.0,3.0,100.0
67.32000000000001,1957.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.0,7.0,92.0,1.0,3.0,100.0
67.33,2088.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,12.0,11.0,92.0,1.0,3.0,100.0
67.34,2417.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,10.0,92.0,1.0,3.0,100.0
67.35,2649.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,27.0,7.0,92.0,1.0,3.0,100.0
67.36,2750.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,4.0,92.0,1.0,3.0,100.0
67.37,2907.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,1.0,92.0,1.0,3.0,100.0
67.38,3015.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,92.0,1.0,3.0,100.0
67.39,3036.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,92.0,1.0,3.0,100.0
67.4,3040.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,92.0,1.0,3.0,100.0
67.41,3038.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,92.0,1.0,3.0,100.0
67.42,3026.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,92.0,1.0,3.0,100.0
67.43,3033.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0,3.0,92.0,1.0,3.0,100.0
67.44,3092.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0,8.0,92.0,1.0,3.0,100.0
67.45,3148.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0,9.0,92.0,1.0,3.0,100.0
67.46000000000001,3439.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0,13.0,92.0,1.0,3.0,100.0
67.47,3578.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0,14.0,92.0,1.0,3.0,100.0
67.48,3915.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0,14.0,92.0,1.0,3.0,100.0
67.49,4435.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0,10.0,92.0,1.0,3.0,100.0
67.5,4591.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0,9.0,92.0,1.0,3.0,100.0
67.51,4852.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0,6.0,92.0,1.0,3.0,100.0
67.52,5045.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0,6.0,92.0,1.0,3.0,100.0
67.53,5310.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0,9.0,92.0,1.0,3.0,100.0
67.54,5537.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0,12.0,92.0,1.0,3.0,100.0
67.55,5665.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0,11.0,92.0,1.0,3.0,100.0
67.56,5917.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0,7.0,92.0,1.0,3.0,100.0
67.57000000000001,6252.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0,8.0,92.0,1.0,3.0,100.0
67.58,6465.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0,9.0,92.0,1.0,3.0,100.0
67.59,6677.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0,8.0,92.0,1.0,3.0,100.0
67.6,6888.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0,8.0,92.0,1.0,3.0,100.0
67.61,6992.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0,8.0,92.0,1.0,3.0,100.0
67.62,7263.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,4.0,92.0,1.0,3.0,100.0
67.63,7376.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,1.0,92.0,1.0,3.0,100.0
67.64,7406.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,0.0,92.0,1.0,3.0,100.0
67.65,7431.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,0.0,92.0,1.0,3.0,100.0
67.66,7416.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,0.0,92.0,1.0,3.0,100.0
67.67,7390.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,0.0,92.0,1.0,3.0,100.0
67.68,7356.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,0.0,92.0,1.0,3.0,0.0
67.69,7336.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,-0.0,92.0,1.0,3.0,80.0
67.7,7279.0,4.9,9.8,0.0,0.0,0.0,3.0,0.0,0.0,16.0,-0.0,92.0,1.0,3.0,0.0
67.71000000000001,7238.0,3.7,7.8,0.0,0.0,0.0,3.0,0.0,0.0,71.0,0.0,92.0,1.0,3.0,0.0
67.72,7200.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,0.0,92.0,1.0,3.0,45.0
67.73,7160.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,0.0,92.0,1.0,3.0,68.0
67.74,7101.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,0.0,92.0,1.0,3.0,96.0
67.75,7079.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,0.0,92.0,1.0,3.0,100.0
67.76,7059.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,0.0,92.0,1.0,3.0,100.0
67.77,7018.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,0.0,92.0,1.0,3.0,0.0
67.78,6981.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,0.0,92.0,1.0,3.0,5.0
67.79,6941.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,2.0,92.0,1.0,3.0,100.0
67.8,6973.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,6.0,92.0,1.0,3.0,100.0
67.81,7054.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,98.0,5.0,92.0,1.0,3.0,100.0
67.82000000000001,7100.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,97.0,4.0,92.0,1.0,3.0,100.0
67.83,7220.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,97.0,2.0,92.0,1.0,3.0,100.0
67.84,7257.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,97.0,1.0,92.0,1.0,3.0,100.0
67.85,7260.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,97.0,0.0,92.0,1.0,3.0,100.0
67.86,7244.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,97.0,0.0,92.0,1.0,3.0,0.0
67.87,7204.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,97.0,1.0,92.0,1.0,3.0,100.0
67.88,7194.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,97.0,1.0,92.0,1.0,3.0,100.0
67.89,7184.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,97.0,1.0,92.0,1.0,3.0,90.0
67.9,7173.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,97.0,2.0,92.0,1.0,3.0,62.0
67.91,7176.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,97.0,2.0,92.0,1.0,3.0,20.0
67.92,7182.0,12.9,24.1,0.0,0.0,0.0,4.0,0.0,0.0,97.0,2.0,92.0,1.0,3.0,22.0
67.93,7190.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,97.0,1.0,92.0,1.0,3.0,100.0
67.94,7193.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,97.0,2.0,92.0,1.0,3.0,100.0
67.95,7195.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,97.0,1.0,92.0,1.0,3.0,100.0
67.96000000000001,7194.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,97.0,1.0,92.0,1.0,3.0,100.0
67.97,7194.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,97.0,1.0,92.0,1.0,3.0,100.0
67.98,7192.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,97.0,1.0,92.0,1.0,3.0,100.0
67.99,7190.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,97.0,1.0,92.0,1.0,3.0,100.0
68.0,7188.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,97.0,1.0,92.0,1.0,3.0,100.0
68.01,7188.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,97.0,1.0,92.0,1.0,3.0,100.0
68.02,7188.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,97.0,1.0,92.0,1.0,3.0,100.0
68.03,7188.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,97.0,1.0,92.0,1.0,3.0,100.0
68.04,7188.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,92.0,1.0,92.0,1.0,3.0,100.0
68.05,7188.0,2.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,90.0,1.0,92.0,1.0,3.0,0.0
68.06,7188.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,85.0,1.0,92.0,1.0,3.0,100.0
68.07000000000001,7187.0,15.1,27.3,0.0,0.0,0.0,5.0,0.0,0.0,89.0,1.0,92.0,1.0,3.0,0.0
68.08,7188.0,2.9,6.4,0.0,0.0,0.0,5.0,0.0,0.0,90.0,1.0,92.0,1.0,3.0,1.0
68.09,7187.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,90.0,2.0,92.0,1.0,3.0,100.0
68.1,7187.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,90.0,1.0,92.0,1.0,3.0,100.0
68.11,7188.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,90.0,1.0,92.0,1.0,3.0,100.0
68.12,7186.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,90.0,1.0,92.0,1.0,3.0,100.0
68.13,7186.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,84.0,1.0,92.0,1.0,3.0,100.0
68.14,7185.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,89.0,1.0,92.0,1.0,3.0,100.0
68.15,7185.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,91.0,1.0,92.0,1.0,3.0,100.0
68.16,7185.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,88.0,1.0,92.0,1.0,3.0,100.0
68.17,7184.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,91.0,1.0,92.0,1.0,3.0,100.0
68.18,7184.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,92.0,2.0,92.0,1.0,3.0,100.0
68.19,7184.0,8.2,16.4,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,92.0,1.0,3.0,0.0
68.2,7184.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,92.0,1.0,3.0,80.0
68.21000000000001,7183.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,92.0,1.0,3.0,100.0
68.22,7182.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,92.0,1.0,3.0,100.0
68.23,7182.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,92.0,1.0,3.0,100.0
68.24,7182.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,92.0,1.0,3.0,100.0
68.25,7181.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,92.0,1.0,3.0,100.0
68.26,7181.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,92.0,1.0,3.0,100.0
68.27,7180.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,92.0,1.0,3.0,100.0
68.28,7180.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,92.0,1.0,3.0,100.0
68.29,7180.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,92.0,1.0,3.0,100.0
68.3,7179.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,92.0,1.0,3.0,100.0
68.31,7180.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,92.0,1.0,3.0,100.0
68.32000000000001,7179.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,92.0,1.0,3.0,100.0
68.33,7178.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,92.0,1.0,3.0,100.0
68.34,7177.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,92.0,1.0,3.0,100.0
68.35000000000001,7177.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,92.0,1.0,3.0,100.0
68.36,7178.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,92.0,1.0,3.0,100.0
68.37,7176.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,92.0,1.0,3.0,100.0
68.38,7176.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,1.0,92.0,1.0,3.0,100.0
